ID,start_time,end_time,longitude,latitude,update_times,k
qiAtmxaOIy5gkw5kyosNpvo.GJH7plB6,1477934557.0,1478020957.0,104.0433396,30.6659451,310,3
npMnqs6IJy0ekv4cxqhMstrazBH0hfu2,1477934576.0,1478020976.0,104.0882830,30.6907175,522,3
rlDirl1GOIamfB1dwnrGius_IEy6qlCb,1477934603.0,1478021003.0,104.0407814,30.7095608,0,3
trzltm_LJF0hiu8fAjhzrto-FGv.jkya,1477934608.0,1478021008.0,104.0244961,30.6649296,2084,3
pgFjrx2BIG-oqE-erjiAkmo1IKA0psC6,1477934610.0,1478021010.0,104.0496794,30.7067571,678,3
qkygxj6BKH5pnH_hBmoKjtk3JNx1neFb,1477934622.0,1478021022.0,104.0595156,30.6438068,2125,3
qtznyx8GOu4ooEclpopzpnvbHFF4ilG1,1477934627.0,1478021027.0,104.0438585,30.6199829,1870,3
vgyplv@AEB3koH0orrsGflp4JGB3slC8,1477934653.0,1478021053.0,104.0927444,30.6196787,4068,3
teJjsn5ACx2iqz1hslnMsmj-zNA3nqJ1,1477934657.0,1478021057.0,104.0404843,30.7151549,2676,3
uoAiql-MLycfdC7mzukygmq0IMJ9kdA9,1477934677.0,1478021077.0,104.0705850,30.6672277,16,3
ogLsto0Hzw0mmDblCjjIrxp7LDw7psCa,1477934685.0,1478021085.0,104.1146359,30.6347277,156,3
tgBuunaFLC0mdF0ezkgDonu7GAy0goE3,1477934699.0,1478021099.0,104.0576284,30.7007715,2,3
skCrvn0NMJ1nfH0qqsmGjsx7Mzx1okF5,1477934729.0,1478021129.0,104.0969717,30.7051790,48,3
jqDqsk_JLw0nsF4czpgLjqp0OAI2hhB-,1477934746.0,1478021146.0,104.1024574,30.6840697,1768,3
miFhqn5OOGafhv.drieIlsl1EGE4iqvc,1477934753.0,1478021153.0,104.0834872,30.6834598,3618,3
tiKpvkbKCv5oqF5kqukGozi9CAv2shw2,1477934759.0,1478021159.0,104.0928859,30.6865185,2146,3
rjKmzp@ILvctkJbmpstBimu5COC7ksz7,1477934762.0,1478021162.0,104.0386174,30.6555513,36,3
ifFtoi7EDD5hoI7htlfJfrs@EOB-lhD-,1477934772.0,1478021172.0,104.1090115,30.6825509,0,3
tiMunx@GBw.nnA4dBjjFqlv5ENz7lny4,1477934788.0,1478021188.0,104.0432669,30.6763615,1814,3
oeLipm1NJv8tky5lBseBjyu8FJxbieE5,1477934789.0,1478021189.0,104.0626497,30.6639486,2111,3
meGiys-NAxcsev6lzirDmtx-CCI4fjD0,1477934806.0,1478021206.0,104.0480760,30.6648806,82,3
wnFtpm9IDD-edv.hqutJfvw1KAA4qkH-,1477934814.0,1478021214.0,104.0645671,30.6251816,288,3
qhAfxm@zCw0ely4movlNimv7LDI-slEa,1477934822.0,1478021222.0,104.1280210,30.7139560,5487,3
wtArrpaNMxcimE2gCqmJnyl5ECx-mny.,1477934837.0,1478021237.0,104.0960167,30.7084608,442,3
qgCmsm_LBu7hkC_qrqmyumo3DzC_qkC4,1477934843.0,1478021243.0,104.1494366,30.6897991,839,3
rtzlpk8FMx-piA-ixpjAkzp3BMF7goxb,1477934860.0,1478021260.0,104.0695537,30.6988729,11363,3
ugIkumaGAF.mnx0gyonzjpv8OOw.ssH5,1477934875.0,1478021275.0,104.1167435,30.6573773,56,3
jrHlpk5IEJ7erGalzltKoruaLIG4osHb,1477934877.0,1478021277.0,104.1015117,30.6819257,60,3
jmFhxt5OKF.kqGckCvhzhtt8zzz8thy7,1477934915.0,1478021315.0,104.0535691,30.6319075,2865,3
oqKinp-Bzw6egG.qvitBfowaEKu1msu5,1477934927.0,1478021327.0,104.1635076,30.7991245,264,3
xeFqtv3Kzz1tiI_cBmjGjtv2IHwchkH7,1477934928.0,1478021328.0,104.0663005,30.6548297,1869,3
moKrtr8KCx.rdv5msofNptx7DAzcoiu9,1477934932.0,1478021332.0,104.1132000,30.7033074,14,3
ltzgxl1LFE0kgG7kwilAfor@ELH1okJ.,1477934964.0,1478021364.0,103.9859671,30.6841194,674,3
xrMlwqaGKxasqzcpBqjKgon5ONDcmoG2,1477934973.0,1478021373.0,104.0774571,30.6903732,22,3
shJrlv4NMy3gqC5hwptIrmt7MNB6gmv0,1477934993.0,1478021393.0,104.0750029,30.6639030,12728,3
jiDilo9GKB-onu-oyqoHhlx3CNx0qlE9,1477935006.0,1478021406.0,104.0720120,30.6249926,6869,3
umBqyt2OOvamgJ1etxpGpyn7EDJcrlHa,1477935008.0,1478021408.0,104.0766346,30.6867300,3038,3
ifKstu@Fzv5ojy0opjjJlwpbHzJ-edv.,1477935011.0,1478021411.0,104.0327535,30.5858362,12168,3
pkEhyr1JFB1jrw2jyipyplm7HAH2shC_,1477935013.0,1478021413.0,104.0536788,30.6709619,38,3
smFfwp4NLE8idJ5rqjrMjrk5zMx.ejw3,1477935034.0,1478021434.0,104.1234505,30.7084307,1083,3
pjDrol5LND-sfH-gsleNsyj2HBA5inHb,1477935046.0,1478021446.0,104.0495155,30.6720396,903,3
irEiyj-FDH2iqAbmBifAlqk2JJH_nhu8,1477935046.0,1478021446.0,104.1001798,30.6736546,6239,3
kpFpmi8KGwbioC6msxkLspi3JEB8tfGa,1477935055.0,1478021455.0,103.9980508,30.7095722,1254,3
jiItsi@GAw0fpxceykjEipr8LFzbnoxc,1477935069.0,1478021469.0,104.1436260,30.6259976,4370,3
poNrlu3zOJ0rdG4mBkkFhpk8ALG_reE0,1477935080.0,1478021480.0,104.0614315,30.6549977,14,3
irAtlv4BDz5rkF8fprgEltj_BFD1hhDa,1477935083.0,1478021483.0,104.0495669,30.6694158,70,3
irAfnp@COD_nfA3ktmjKjxt3OJB3mhy7,1477935096.0,1478021496.0,104.0454815,30.6860536,102,3
vmCpts7IKE0pmA6jpxiKmAoaFBH_qsF3,1477935101.0,1478021501.0,104.0621656,30.6869903,477,3
slHprl2FOH5moA6frklyssr9DAE1mnB_,1477935121.0,1478021521.0,104.0881861,30.6849598,2,3
xhNpus_KGJ9sgH0knioApys6IND4riH3,1477935123.0,1478021523.0,104.0595156,30.6438068,3547,3
urIkox1FFGcmlx4kommBkvj5EJGaeqD-,1477935133.0,1478021533.0,104.0463317,30.6603304,12,3
rqEfzs0FLI9rgI9dvsjLori.HIu2rrwb,1477935137.0,1478021537.0,104.0705325,30.6794249,901,3
jhNlApbzKI4piGcmqshDmxs-DAE1oeBb,1477935139.0,1478021539.0,104.0609422,30.6843683,1881,3
tfFgnj3DAB7olA7jArjEimt@OEx-nou2,1477935142.0,1478021542.0,104.0778022,30.6712099,3579,3
oqDjqk@NKF_llIbexinEgym-AII3mqC1,1477935145.0,1478021545.0,104.0921508,30.6501528,6973,3
vtBslj2CJy1lmF3rnsnyuxx4LGG7qkvb,1477935152.0,1478021552.0,104.1173353,30.6186310,554,3
rpDgyj_AFuchhy3lotiNooq3IHF0jlx0,1477935159.0,1478021559.0,104.0251564,30.6823290,11805,3
thEppv@OMy2qeD5dzvjKqyn8HIEcfey4,1477935166.0,1478021566.0,104.1014989,30.6669683,4,3
rnGjxm2Kzw1joD0fsnkCpst-NIGatmE2,1477935167.0,1478021567.0,104.0232969,30.7335224,74,3
vnypti1FKFbqgB2gBqrFsqt6BMA.kfE5,1477935182.0,1478021582.0,104.0626497,30.6639486,2,3
ujKmmt0OHA4msDafqlnyqwx.IEH1hhF9,1477935242.0,1478021642.0,104.0433571,30.6367782,4,3
psMnrp7DOC_tpA5nxuiygww4AGvcphE8,1477935246.0,1478021646.0,104.0406220,30.6996320,2347,3
pfMlok4ALH3igC2oxmkMrmv3EAJbmsx2,1477935248.0,1478021648.0,104.1184055,30.6458817,158,3
kmBmrs9MCE.goGadtsgDjst0MBz_ldx0,1477935255.0,1478021655.0,104.1074498,30.6743012,92,3
urBhqw3CKF8jlA2lzwkIkuj-CIHaqfu9,1477935279.0,1478021679.0,104.0065025,30.6094154,15363,3
koAjus-FLy9emC1fxxozlwr9OOE7sfvb,1477935284.0,1478021684.0,104.1237047,30.6015704,2849,3
xtJtwr1GLG.pfEboAogNgAi-DOG3jgJ9,1477935300.0,1478021700.0,104.0539551,30.6817358,18,3
wrBmli5MCBconFciwunGlllaJzv2jpE2,1477935303.0,1478021703.0,104.0771764,30.6652525,0,3
pjLlrj3JEu_rsF4fqkmBsxu7KAw5qgx4,1477935311.0,1478021711.0,104.0671903,30.6949050,629,3
xfyklp4BHD2phH4jAljGqlm0IDu2moB9,1477935354.0,1478021754.0,104.0132439,30.6940599,5773,3
snLfrw7zLD7pfCcprunBgqp5NJubklAc,1477935359.0,1478021759.0,104.0909058,30.6479581,140,3
ifKgsr2zKIbseDacwqqMkAn.zzG3hfy8,1477935363.0,1478021763.0,104.0671903,30.6949050,10557,3
jgLivs7NAC3key5lvqgGkwq_AFF2jsD.,1477935374.0,1478021774.0,103.8852086,30.5770407,13491,3
ptKqsx-DJI.tkv6qpksBflk6ELx2qgC8,1477935378.0,1478021778.0,104.0947533,30.6855559,664,3
sqEowp.OGG5seG-gCsizhzo4KHF.mnA.,1477935379.0,1478021779.0,104.0640851,30.6728540,1834,3
kfCurp1IBE3oiwclssfGfno6OMxakdF3,1477935387.0,1478021787.0,104.0878296,30.6940360,6727,3
pfyixp5OEx5skJ4qywpMspj3KDJ.tiA9,1477935402.0,1478021802.0,104.0488024,30.6905000,60,3
qsHimu5AGx2giw4rpvtJknt7CBD9miD6,1477935403.0,1478021803.0,104.1113240,30.6889265,98,3
qiIktq-ONH_fnyanAonKkyx6JGJ5now_,1477935403.0,1478021803.0,104.0723536,30.6544621,6,3
rlAfyo6JGG8joEcgyipCppr5IBD-phw9,1477935405.0,1478021805.0,104.0442623,30.6801323,474,3
vjzmur6LBJ.lny5epkhEjoi6HCF1jqA.,1477935429.0,1478021829.0,104.0399430,30.6050206,779,3
vgNiru2HOw_niC2cBipLjwu8JHv9tiB9,1477935433.0,1478021833.0,104.0276432,30.6502342,535,3
usMgxu5zMD-jmu9lysqCgzm9KJAaplJ-,1477935438.0,1478021838.0,104.1254580,30.6739369,322,3
wrAitr5FIv0kjvaisxjFjtu@LBD3sixb,1477935438.0,1478021838.0,104.0806253,30.7606815,2033,3
tpJqvl-DBI2lfE9onsnBfyr-HGA8isAc,1477935443.0,1478021843.0,104.0675906,30.6323588,11042,3
veyjwi7BCJ4gnAalCpoLsss-NJH_epH_,1477935448.0,1478021848.0,104.0719969,30.6538930,2114,3
ooDtAm5CFv3ksy-gtpoDiul8OGx-iju5,1477935450.0,1478021850.0,104.0197036,30.6170552,6711,3
umAjxw3AAH1hqC5kpneMftl5NLH_ehv8,1477935461.0,1478021861.0,104.0280711,30.6845446,7327,3
iqAslq7NIuatnB9eCniBsww2zCx5peya,1477935468.0,1478021868.0,104.0887257,30.6444842,463,3
ugNhrs8BIB8mgy8rrnjyhru@ICD1tkv5,1477935494.0,1478021894.0,103.9970936,30.6478147,1359,3
pkFquu2FMAclpD5qzktzhsj0DCz0egA6,1477935499.0,1478021899.0,104.0113870,30.6476315,3343,3
ljAslm3CJw.qou9quqpHstt8EHC7iqx.,1477935500.0,1478021900.0,104.0406220,30.6996320,1057,3
tlCfqo2IIC9poF5cnwpNjxw4JMG7jlz2,1477935516.0,1478021916.0,104.0660008,30.6720357,58,3
xmGovl4FEx.ogH2qzvnJowj3FOH3leG-,1477935518.0,1478021918.0,104.1216884,30.6150954,190,3
mfMsom2KGA6mju4mtkkCtrq0AFFaseI1,1477935519.0,1478021919.0,104.0716866,30.7168562,32,3
ogMgrq6OFJakiucfxpsBrst4OBu1ghw_,1477935522.0,1478021922.0,104.0705325,30.6794249,9274,3
sqIuyv3KFF2shwblxllNlpk8zCHbkhG9,1477935524.0,1478021924.0,104.0577894,30.6916997,332,3
vhBmrw-GzG4rnJahsoqLuyubNJzafqH9,1477935529.0,1478021929.0,104.1108563,30.6728450,5122,3
osBhuo@OCw4npI3lnqoJgom2OMJblqD-,1477935533.0,1478021933.0,104.0492802,30.6680667,28,3
ogDhnx0NFC-hgucfoqfMglo9LNy2mrJ6,1477935547.0,1478021947.0,104.0167257,30.7698578,2036,3
tgEgwk1FMD2jdz5dvqhBhnvazGI5qqv8,1477935557.0,1478021957.0,104.1219447,30.6730351,15155,3
ppyrqu9AMJ.fjB-lojiIoyuaNLx9esw-,1477935586.0,1478021986.0,104.0714431,30.6187925,3599,3
uiGoyr7JDwaekJ1rursFllu8OHuafnE1,1477935590.0,1478021990.0,104.0442797,30.6821454,332,3
xjDrmp_FOCcjlu_hzjqCtnj.BAB5jsw8,1477935593.0,1478021993.0,104.0442797,30.6821454,696,3
vkCjyn2zKy.qlF4gotqEpro4IEH7flA_,1477935612.0,1478022012.0,104.0519506,30.6028451,7459,3
wmNuvi5Azz5hoJbnpuhzjzqaDBEbmfyc,1477935617.0,1478022017.0,104.0301527,30.6732409,210,3
tqEnml2NHF4poIadwwmFtnr3NKw7gnw-,1477935628.0,1478022028.0,104.1074112,30.5924288,2320,3
joEnlv7KNIalmE.jylkKqtl.LNv.mhA6,1477935628.0,1478022028.0,104.0196668,30.7717693,1201,3
ogIhxm9NGA6llH_jskkGrvu1JGv6hiu3,1477935637.0,1478022037.0,104.1373143,30.6411983,21298,3
wqEstn2KOzckdw1hAneNlnv4JJH_tiB_,1477935659.0,1478022059.0,104.0753447,30.6483997,890,3
vpLlns9HFw5jeJ.cznsHoAm.MFBcfmxc,1477935661.0,1478022061.0,104.0535782,30.6675188,92,3
llzosq@zKDbsewaipsgJopsaIKE6mnE2,1477935666.0,1478022066.0,104.1730395,30.6961462,157,3
wpKllm1HAH9qpD9cpqeyhvk@BGC1qjIa,1477935667.0,1478022067.0,104.0530719,30.7020499,1310,3
qqJtwt0HKy6oizbcsthHqow-JBI5ppzb,1477935696.0,1478022096.0,104.0085222,30.7018149,46,3
ukNmwk.EFv.pgz-gBopCtnj9CMuankD8,1477935727.0,1478022127.0,104.1239368,30.6548688,6,3
nnJguxbzEu0jnx5nojoMlAl.BHz.hqA-,1477935727.0,1478022127.0,104.0989116,30.6668719,9921,3
ugykrv8zAu-gjFbnzpkIkyt3LKF7jjH5,1477935739.0,1478022139.0,104.0851926,30.6917482,229,3
kkzqqk1OGz5fiD5lywgMlmm7LOB2tjHc,1477935763.0,1478022163.0,104.0938376,30.7017358,378,3
qsHirr2OLy4ejxcmysnIgtmbBEC6tly9,1477935766.0,1478022166.0,104.0814596,30.8153950,960,3
qkHlso9HDHcedC5lAtgBlyp3BDD-fqG2,1477935769.0,1478022169.0,104.0662925,30.6646012,466,3
qnMlsk2FBJ2noI3opiozsmi1zBv7liJ3,1477935770.0,1478022170.0,104.0492802,30.6680667,196,3
tmEorx1MGxbtqH6dzmtDlvo0LHC5nkB2,1477935773.0,1478022173.0,104.0961325,30.6793346,2510,3
siEsps7EMv3foD_kBwoGgvq1zHGagoAc,1477935776.0,1478022176.0,103.9956726,30.7071468,1283,3
qiCqyr-CKB6kgzcqoxfMuyx9CHBcgrJ6,1477935785.0,1478022185.0,103.9987924,30.6795984,1108,3
stKhyv2zDB7hsJ1qBklDuAk2LHD3qoJ.,1477935786.0,1478022186.0,104.0771958,30.6598648,12821,3
rmMoyj8NOxaipG3gCrjIsvu1JHAahkz0,1477935800.0,1478022200.0,104.0595156,30.6438068,64,3
shBnsw3zEA1lnCbhwroBqtt9AMxbrjD5,1477935808.0,1478022208.0,104.0717801,30.6567773,24,3
rqHnyu7GJybrgzcoytlJnAm6zOwagjD7,1477935825.0,1478022225.0,104.0435404,30.6021574,1742,3
wnGmrkaLKH3eeGahAvnEtnl9KMv4ljv_,1477935849.0,1478022249.0,104.0624409,30.7246826,52,3
utBrovbEIG6ksE_lqneCmwn_NGA2jiB-,1477935881.0,1478022281.0,104.0964844,30.6101458,1872,3
lsznzr6ELG1keH3kourEllu1JKu9jdw_,1477935890.0,1478022290.0,104.0320831,30.6380305,380,3
jpGorm2OBA2hjy.ryxiHhvl1JLz0jqD6,1477935916.0,1478022316.0,104.1643364,30.6956802,373,3
ujMlzv@IBB9fjw.kqqsKoom5GOy5smx8,1477935916.0,1478022316.0,104.0659058,30.7125770,9730,3
jlLmoj7MCD2eqz_fplgAhsx3zHB5sjE6,1477935942.0,1478022342.0,103.9983863,30.7180971,2600,3
slDlrk4OAHcpjJ4iyqezfvq6ABD_hdz9,1477935946.0,1478022346.0,104.0876060,30.7017610,2083,3
olHfov@KBCcfoB4rBjsKtot_OGx0nnz0,1477935966.0,1478022366.0,104.0679069,30.7582301,1472,3
qtLtlv8JBE-pqC.mpklNsto6GAv7mpw4,1477935968.0,1478022368.0,104.1046297,30.6701781,0,3
pmJgrkaCFx9nfF5jAnoEqzu3zNG-smy-,1477935972.0,1478022372.0,104.0937422,30.6717800,0,3
opKflw7OKI4riI1nClkHqzt8zMF5goz4,1477935973.0,1478022373.0,104.0719629,30.6844889,533,3
smEiqw8zCA1jpI8mzssyonnaJLw0piI2,1477935977.0,1478022377.0,104.0922974,30.6035767,424,3
wsFptx6NJz1sdG8jnnhArww3DHD1jnvc,1477935977.0,1478022377.0,104.0817708,30.6492289,88,3
tiHgmn7AJx3lqD8dBxfzhoibFKBafqG5,1477935991.0,1478022391.0,104.0557714,30.6608106,116,3
jmFoxm2KGG_kiw6eBkhAtsuaOEE_nsI-,1477935999.0,1478022399.0,104.0863993,30.6526674,4433,3
skEtztaGFEcgiJ4hsmfylzq_OIu5flB7,1477936013.0,1478022413.0,104.0989380,30.6818650,18,3
lmFhuj2HGD.poy4qwslHrmkbECH2tsH7,1477936016.0,1478022416.0,104.0441046,30.7016771,4,3
moNpAs8zLIageD5qvnlMosu7GGB5egJ.,1477936041.0,1478022441.0,104.0698116,30.6760321,8,3
llLiqs4LGAbnqw8fnxrGgmt@NDH8qnC2,1477936042.0,1478022442.0,104.1141998,30.7105967,273,3
jqNnAk4DFu7iqy9rqkgCpuw4CNy8fpF2,1477936053.0,1478022453.0,103.9609144,30.7457867,22744,3
oryjqnaCMI0thA0msspBhpp.Hzz_nmv5,1477936073.0,1478022473.0,104.0060824,30.6847187,157,3
psLjvu.EEH_pdD3kBqlFrxk4ENv.njH3,1477936079.0,1478022479.0,104.1443369,30.5982074,2116,3
nsEtnx.AEy3opI3oopgzgwt5CED4kgGc,1477936094.0,1478022494.0,104.1351710,30.6135297,3296,3
keypnw3ANI8iqF8fxjnKjwm6FEu.rqHb,1477936097.0,1478022497.0,104.0541981,30.6636727,200,3
tqJfrm8CJJ.emwakyxkFuss4BIIchsv4,1477936111.0,1478022511.0,104.0676159,30.6480805,730,3
xizlts1DOB3hpB9eosjAkzm_DHx9foE-,1477936125.0,1478022525.0,104.0925075,30.6435724,1428,3
xizlts1DOB3hpB9eosjAkzm_DHx9foE-,1477936125.0,1478022525.0,104.0925075,30.6435724,1428,3
rkNuyr4INHcfsz5nykoLmzoaDLy7sjvc,1477936132.0,1478022532.0,104.0365433,30.6086907,518,3
uhLrvr3IOJ9qsw6dqinGoqm-KEu8mgx4,1477936150.0,1478022550.0,104.1546862,30.6487817,2723,3
ikNjzn5EHy2idu9fvvnGktq2HzAaifH8,1477936163.0,1478022563.0,104.0732989,30.6559164,690,3
liGqsm_CAE0nnu-gsvjAfox7CIH7lmu4,1477936169.0,1478022569.0,104.0719442,30.7008418,944,3
iqMfnvbOCv8onJ_lxihzqui2EEB2hkD_,1477936182.0,1478022582.0,104.0951368,30.6861144,274,3
iqCuuq1zEA6kmu7dxkpJkqm1Izw-goz-,1477936192.0,1478022592.0,104.0634553,30.6571000,586,3
nmFkAt8zAx2kmH7lnqhNtyn1NAyasfv3,1477936203.0,1478022603.0,104.0771460,30.7608226,1642,3
imGgnr5OEEcrhH3enwkCnqs0zNA7mdAc,1477936221.0,1478022621.0,104.0634548,30.6732470,6,3
tiFgyx_MKx4ksy-oAtjGntw4zJu4qru_,1477936228.0,1478022628.0,104.0783247,30.7933927,43270,3
qlNhnjaCzvasmy2ptkpFnrl7LIu9nhB3,1477936228.0,1478022628.0,104.1622312,30.7018364,260,3
phJrsn4GBG7ksE5goofMqwq1HLv1phC6,1477936231.0,1478022631.0,104.1016472,30.7182601,1705,3
tmGhov.BGwcpny.dtoezqvv8AHJ-inHa,1477936233.0,1478022633.0,104.0195732,30.6617988,466,3
tmGhov.BGwcpny.dtoezqvv8AHJ-inHa,1477936233.0,1478022633.0,104.0195732,30.6617988,466,3
mjBtll7ADz-lmH0cxujIixx6OGy3qeEa,1477936243.0,1478022643.0,104.1215179,30.6549993,1571,3
vkKoym3MCI.foB0lzvlKgzq0HCIcndw4,1477936249.0,1478022649.0,104.0550663,30.6798247,374,3
skHqrkaCNz.igG4doqrBjol5LGFcjqx8,1477936252.0,1478022652.0,103.9585959,30.6745023,8857,3
toFrtw6MBwcgsu_pspfMhmu.DKF9pfxa,1477936271.0,1478022671.0,104.1167946,30.6440585,0,3
kpLpzk8zAJamgF2nttkBjzs_DLE7hlz7,1477936271.0,1478022671.0,104.1071116,30.7152891,1338,3
vlGqsr6NEB.nny3dxniHlmqbJEA1knG9,1477936276.0,1478022676.0,104.0954585,30.6609859,40,3
vfysrqaKJy5olJ-inopJjom_FzF2siI4,1477936277.0,1478022677.0,104.0500877,30.7020275,14,3
ujCuui3JIB.qdE_nywfHtvv0AJG-liD0,1477936279.0,1478022679.0,104.0732976,30.6875088,56,3
tiCkvxaMFI8jpB2nsuhzslt-FLB-nqBc,1477936285.0,1478022685.0,104.0710751,30.6611009,190,3
moymlu6FLJ0hqIcgtlmAmqrbBLy5fnuc,1477936301.0,1478022701.0,104.0717077,30.6652913,768,3
lfCkzl_JDz.jkG4cvrkGrtt.BHEaqfw-,1477936304.0,1478022704.0,104.0400446,30.7022118,699,3
wjIpmo9LNv3pfA1cxwoApqv1LFA3pkB1,1477936305.0,1478022705.0,104.0521668,30.7381126,40,3
rpzmrp-MDz2nnEcnnxmArok_HOB.hnG3,1477936329.0,1478022729.0,104.1015117,30.6819257,5754,3
keMtnl2FICbmsy6qqmhyfto0zMI9lgC-,1477936338.0,1478022738.0,104.0496205,30.7288400,2772,3
rgylni1ECx.hfw8lztiIftk8LAJ1gmu.,1477936383.0,1478022783.0,104.0379733,30.6978522,2491,3
vgKgxv2CNz8tjzbhBoqBkpm_Jzv0lrJ0,1477936386.0,1478022786.0,104.0637679,30.6807408,232,3
lrItor0CEE7fpv_prxrFpwqbOzH_njy7,1477936389.0,1478022789.0,104.2025903,30.5748928,16278,3
upDluu0HMu-odF9cqnpynrq1HOw1jlw3,1477936396.0,1478022796.0,104.0387251,30.6785423,6403,3
xgNrAx9LJC1ioB8fyxoJivv5LFG2fmC9,1477936426.0,1478022826.0,104.0600557,30.6215122,1155,3
qoDlnm4EJD0jkw1mynhzftr3MHB_tiA3,1477936452.0,1478022852.0,104.0875461,30.6895832,70,3
ktMjww5KEu5fsA4cBlgNrlkbGGE.qev.,1477936474.0,1478022874.0,104.0654198,30.7459308,351,3
joEqui@AFz0kiJaputlJtws3NMC2peI0,1477936477.0,1478022877.0,104.1132000,30.7033074,766,3
vkFhmx6OAJ0hrB_fsvqKnsk_HAw.tgB0,1477936479.0,1478022879.0,104.0898589,30.6508894,2,3
upHhAu2LEG.tkF4koxhGkqxbIAG8okA3,1477936481.0,1478022881.0,104.0624409,30.7246826,592,3
jjBmni9LLC_jjH1jtlqFnys4MJJ6ssG5,1477936483.0,1478022883.0,104.1017506,30.6627591,0,3
iiCpnt0IJG0pfI.pBtsCosq3JAJ9rfz.,1477936487.0,1478022887.0,104.0688991,30.6550280,22,3
npyjsu_DHx9hqJ2eokoElls1KOI0ggv1,1477936493.0,1478022893.0,104.1234505,30.7084307,92,3
qsEkAp_KAA4hhD0dqoiKtyk6GLE0lnG5,1477936494.0,1478022894.0,104.1089477,30.7056471,136,3
rlGhlu1zMI4kkJbmqwtDnoj.OAx1gku5,1477936497.0,1478022897.0,104.0915753,30.7026794,0,3
wrMuvn-DHJ9kkE1hBulBoqrbFAC0thGa,1477936502.0,1478022902.0,104.0806192,30.6846733,1148,3
mnLfpk5GDH_spJ2pxqeykvv8FGy3ldw0,1477936503.0,1478022903.0,104.1090454,30.6866685,2684,3
onIlym8JMF7jfE6oqqlAhol2HHvbffI1,1477936503.0,1478022903.0,104.0895106,30.6804739,144,3
onIlym8JMF7jfE6oqqlAhol2HHvbffI1,1477936503.0,1478022903.0,104.0895106,30.6804739,144,3
vqMjmm.ILE2lqw.dClgznwqaBNBcfdz1,1477936510.0,1478022910.0,104.0596873,30.6445152,295,3
wfBnxt1BKJcjgJ2krmozpql2DIJ9hfF1,1477936538.0,1478022938.0,104.0648240,30.6645486,1795,3
opFlmp5zAu9sez2dopmMmor1zME0rfA-,1477936550.0,1478022950.0,104.0744432,30.6727655,440,3
xlIjuibGKI-qey7nulfHutl8EFAcehB6,1477936556.0,1478022956.0,104.0863256,30.5496042,7491,3
ooNiwjaGNG1rqCcrBoizitx7BAE5khw1,1477936558.0,1478022958.0,104.0508478,30.7646285,1074,3
rtGfzi_LND0miI7fyohGpxt8GNE5sev1,1477936567.0,1478022967.0,104.0546776,30.6931254,1007,3
xqJmsi@ICx8pdDchAttErmu-zCzcqqC7,1477936574.0,1478022974.0,104.0790999,30.6992483,244,3
jrInnq7CMG6fhD4equmIkAn@LJAcpgJb,1477936577.0,1478022977.0,104.0136879,30.6476004,2283,3
ufDgsl9DLw9joD9lupmCksj-zJyaifH4,1477936581.0,1478022981.0,104.1090454,30.6866685,1581,3
irHsuk9OCD1jfA3hnpoGnwlbGOv-fjy7,1477936593.0,1478022993.0,104.0497381,30.6708290,144,3
sfAtvr9KDyblku-nqttHuml_BBx.eqI0,1477936597.0,1478022997.0,104.0702933,30.6591583,242,3
igGkqq_GJCagfy0gtjmHrlp3EAubffv8,1477936606.0,1478023006.0,104.1187962,30.6616732,1593,3
qrLsoo1OLx3jfD9ooimEknl8CLF7ejF7,1477936608.0,1478023008.0,104.0853675,30.6862855,1143,3
nmymyqbGGx3ngz9nqtoEioo-JAH2gmw_,1477936612.0,1478023012.0,104.0556045,30.7738908,4715,3
jsNnmu0HLv9oex0qCigLollbNGJ6lfC-,1477936615.0,1478023015.0,104.1047748,30.7258416,0,3
ttFqot3DCz2qfC_ftlnCnzv2AHv8ogxc,1477936626.0,1478023026.0,103.9439294,30.7036285,3268,3
wqCopo.EOF1ogHbhomtCjAr.BLH0qnE5,1477936630.0,1478023030.0,104.1456347,30.6760786,90,3
qtLunl3KDAajpI7mpnlCuoq2KMC8ijv3,1477936630.0,1478023030.0,104.0872309,30.6371041,16,3
utCtvv0ODy3qiF-lAphJiAx-HIE8erI1,1477936643.0,1478023043.0,104.0530719,30.7020499,20,3
xiypsi7zOx9kpE2czosJuox5OBx2lhD_,1477936654.0,1478023054.0,104.0616874,30.6624409,3207,3
upKkts_JOJaeqE1pzpoBnptbOOA4fmxb,1477936656.0,1478023056.0,103.9762277,30.7274273,227,3
jjCkxi8AMv6eiIblzkiMkqr2HHy9sjF-,1477936657.0,1478023057.0,104.0780862,30.6647971,62,3
ljMhoo7IDC6gnv2fBlpBgAt.JzC5fmD8,1477936659.0,1478023059.0,104.0536748,30.6585408,1486,3
ptGhrs4EOJahmw.rxpfJjts3NCI_mrJ7,1477936674.0,1478023074.0,104.1179760,30.6505409,716,3
wrAols_BCy.phD9kwsoGmru2IOwbhfv9,1477936677.0,1478023077.0,104.0015439,30.6422139,366,3
miErmiaDHw1ssGbrvxfMuut.JCx1prD6,1477936690.0,1478023090.0,104.0432570,30.7068375,44,3
niBjqi5FNzaooE-jrwlLhnm@HNw.mqz5,1477936691.0,1478023091.0,104.0771958,30.6598648,576,3
wmFgyl4FFw1pqw_opthHhnn3MID-kgx5,1477936700.0,1478023100.0,104.0971498,30.6791499,430,3
