ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost,target_id,ID16
ljAslm3CJw.qou9quqpHstt8EHC7iqx.,1477935500.0,1478108300.0,104.040622,30.699632,1057,3,0.6098484848484849,9,0.0092754948464845,klGulm9NAA7jkz-luopIqov@OKuafjv7,05B1
tlCfqo2IIC9poF5cnwpNjxw4JMG7jlz2,1477935516.0,1478108316.0,104.0660008,30.6720357,58,3,0.7931034482758621,20,0.0131689614198845,wmNlot3zLBaopA7jBjgBnAt9MLI_rhEa,0573
xmGovl4FEx.ogH2qzvnJowj3FOH3leG-,1477935518.0,1478108318.0,104.1216884,30.6150954,190,3,0.8,5,0.0083120968682985,wmNlot3zLBaopA7jBjgBnAt9MLI_rhEa,0108
mfMsom2KGA6mju4mtkkCtrq0AFFaseI1,1477935519.0,1478108319.0,104.0716866,30.7168562,32,3,1.0,16,0.0037406352930702,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0FFF
ogMgrq6OFJakiucfxpsBrst4OBu1ghw_,1477935522.0,1478108322.0,104.0705325,30.6794249,9274,3,0.0975820379965457,4,0.0290830040393537,kjAivj0BJJbqkDbdnweCtxtaNMuckqB8,03A1
sqIuyv3KFF2shwblxllNlpk8zCHbkhG9,1477935524.0,1478108324.0,104.0577894,30.6916997,332,3,0.2409638554216867,23,0.0080692789416356,rsyjnw2GGE1gjHcpBtlFlAqaNNC1fmz6,1307
vhBmrw-GzG4rnJahsoqLuyubNJzafqH9,1477935529.0,1478108329.0,104.1108563,30.672845,5122,3,0.2078125,8,0.0126586685321529,tnDjvp3BOIcljC9htmfCrrtbzHu1mnF6,0A84
osBhuo@OCw4npI3lnqoJgom2OMJblqD-,1477935533.0,1478108333.0,104.0492802,30.6680667,28,3,0.9285714285714286,13,0.009689263866416,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,00F6
ogDhnx0NFC-hgucfoqfMglo9LNy2mrJ6,1477935547.0,1478108347.0,104.0167257,30.7698578,2036,3,0.1002949852507374,1,0.0201986225739062,noNfyw0AzFbtmw1fultFiut8EEw5rnz2,0E05
tgEgwk1FMD2jdz5dvqhBhnvazGI5qqv8,1477935557.0,1478108357.0,104.1219447,30.6730351,15155,3,0.0554821664464993,2,0.0352279375593326,mnynyw.AzE8qoH1rotkAqyx0CIzalqD0,06DE
ppyrqu9AMJ.fjB-lojiIoyuaNLx9esw-,1477935586.0,1478108386.0,104.0714431,30.6187925,3599,3,0.0033407572383073,11,0.0221044228576013,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,1301
uiGoyr7JDwaekJ1rursFllu8OHuafnE1,1477935590.0,1478108390.0,104.0442797,30.6821454,332,3,0.5060240963855421,4,0.0081623445758708,oeKpwu2MBwbgrA8cAmnBusx1CBE_hgE_,0AFA
xjDrmp_FOCcjlu_hzjqCtnj.BAB5jsw8,1477935593.0,1478108393.0,104.0442797,30.6821454,696,3,0.5718390804597702,23,0.0082035813261166,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,039B
vkCjyn2zKy.qlF4gotqEpro4IEH7flA_,1477935612.0,1478108412.0,104.0519506,30.6028451,7459,3,0.0534371643394199,3,0.0278497906258165,jfBuwv9LKI.geC-fvnpAqxiaGDw1qqv4,0B40
wmNuvi5Azz5hoJbnpuhzjzqaDBEbmfyc,1477935617.0,1478108417.0,104.0301527,30.6732409,210,3,0.6190476190476191,39,0.0083842924574301,klGulm9NAA7jkz-luopIqov@OKuafjv7,010C
tqEnml2NHF4poIadwwmFtnr3NKw7gnw-,1477935628.0,1478108428.0,104.1074112,30.5924288,2320,3,0.0017256255392579,14,0.0181348319968272,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,029D
joEnlv7KNIalmE.jylkKqtl.LNv.mhA6,1477935628.0,1478108428.0,104.0196668,30.7717693,1201,3,0.0333889816360601,16,0.0133488841392068,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,117B
ogIhxm9NGA6llH_jskkGrvu1JGv6hiu3,1477935637.0,1478108437.0,104.1373143,30.6411983,21298,3,0.0870382554751386,2,0.0373856326309249,okznmibINFclqJ-gutnCfso4FBz_hpy1,0776
wqEstn2KOzckdw1hAneNlnv4JJH_tiB_,1477935659.0,1478108459.0,104.0753447,30.6483997,890,3,0.4089887640449438,15,0.0090757259324695,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,0BA9
vpLlns9HFw5jeJ.cznsHoAm.MFBcfmxc,1477935661.0,1478108461.0,104.0535782,30.6675188,92,3,0.3043478260869565,29,0.0097228279944671,qqNsAq5AJx.qox8rujiHjxn4OLz0mix5,0480
llzosq@zKDbsewaipsgJopsaIKE6mnE2,1477935666.0,1478108466.0,104.1730395,30.6961462,157,3,0.3717948717948718,37,0.0087630587991825,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,12D1
wpKllm1HAH9qpD9cpqeyhvk@BGC1qjIa,1477935667.0,1478108467.0,104.0530719,30.7020499,1310,3,0.4045801526717557,2,0.0100739693041634,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,0D7F
qqJtwt0HKy6oizbcsthHqow-JBI5ppzb,1477935696.0,1478108496.0,104.0085222,30.7018149,46,3,0.6521739130434783,17,0.0104891217273214,qfNilo4zBF3lex9qzstNhmmbIKu4ifE2,1091
ukNmwk.EFv.pgz-gBopCtnj9CMuankD8,1477935727.0,1478108527.0,104.1239368,30.6548688,6,3,1.0,3,0.0038833435003956,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,11C5
nnJguxbzEu0jnx5nojoMlAl.BHz.hqA-,1477935727.0,1478108527.0,104.0989116,30.6668719,9921,3,0.0683881379866855,2,0.0294989451620321,usyips4EOA.pqz2ipnsGlml9KEw8lrHc,087C
ugykrv8zAu-gjFbnzpkIkyt3LKF7jjH5,1477935739.0,1478108539.0,104.0851926,30.6917482,229,3,0.9210526315789472,39,0.0106410487396357,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,11A3
kkzqqk1OGz5fiD5lywgMlmm7LOB2tjHc,1477935763.0,1478108563.0,104.0938376,30.7017358,378,3,0.492063492063492,31,0.0077590091331374,oeKpwu2MBwbgrA8cAmnBusx1CBE_hgE_,077B
qsHirr2OLy4ejxcmysnIgtmbBEC6tly9,1477935766.0,1478108566.0,104.0814596,30.815395,960,3,0.2004175365344467,1,0.0078546904357305,nlGqlx5MHI5omH6rzosKfsx0zFH5klw8,0264
qkHlso9HDHcedC5lAtgBlyp3BDD-fqG2,1477935769.0,1478108569.0,104.0662925,30.6646012,466,3,0.5021459227467812,7,0.0088399135239838,oeKpwu2MBwbgrA8cAmnBusx1CBE_hgE_,0966
qnMlsk2FBJ2noI3opiozsmi1zBv7liJ3,1477935770.0,1478108570.0,104.0492802,30.6680667,196,3,0.1122448979591836,37,0.0134285667683092,jfIhpibzNv7hdE8juqnyoxtaEMA_gfC2,106D
tmEorx1MGxbtqH6dzmtDlvo0LHC5nkB2,1477935773.0,1478108573.0,104.0961325,30.6793346,2510,3,0.2900398406374502,2,0.0122060583704021,ijGhrv_FKu9fpJ4eBwpDrxn.zMFbhkGa,076A
siEsps7EMv3foD_kBwoGgvq1zHGagoAc,1477935776.0,1478108576.0,103.9956726,30.7071468,1283,3,0.3790951638065523,1,0.0097001556144477,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,0671
qiCqyr-CKB6kgzcqoxfMuyx9CHBcgrJ6,1477935785.0,1478108585.0,103.9987924,30.6795984,1108,3,0.0759493670886076,10,0.0144034293766002,tnCpmi5JDv-rnz6mqqeFjzv-KLF6nku8,0A2F
stKhyv2zDB7hsJ1qBklDuAk2LHD3qoJ.,1477935786.0,1478108586.0,104.0771958,30.6598648,12821,3,0.05807962529274,2,0.0340572204802581,voLmvq5HEB1srE1hnneDhmqaCAC.jeA-,0102
rmMoyj8NOxaipG3gCrjIsvu1JHAahkz0,1477935800.0,1478108600.0,104.0595156,30.6438068,64,3,0.71875,8,0.0076187607191968,vsKqAw6ICv-nkF3pxslGrzv9KEz-phwc,034F
shBnsw3zEA1lnCbhwroBqtt9AMxbrjD5,1477935808.0,1478108608.0,104.0717801,30.6567773,24,3,0.9166666666666666,11,0.0108416619089742,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,109B
rqHnyu7GJybrgzcoytlJnAm6zOwagjD7,1477935825.0,1478108625.0,104.0435404,30.6021574,1742,3,0.1848450057405281,15,0.0094373679177752,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,04D1
wnGmrkaLKH3eeGahAvnEtnl9KMv4ljv_,1477935849.0,1478108649.0,104.0624409,30.7246826,52,3,0.8076923076923077,22,0.0101999881175848,wgFltl9AOI1gjvclAppBpxu4KME7hlG-,0467
utBrovbEIG6ksE_lqneCmwn_NGA2jiB-,1477935881.0,1478108681.0,104.0964844,30.6101458,1872,3,0.4166666666666667,14,0.0100972744811358,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,07AF
lsznzr6ELG1keH3kourEllu1JKu9jdw_,1477935890.0,1478108690.0,104.0320831,30.6380305,380,3,0.1789473684210526,25,0.006721054792012,wmHszo9MzDaimw.lypnFini1CCG7imG4,022E
jpGorm2OBA2hjy.ryxiHhvl1JLz0jqD6,1477935916.0,1478108716.0,104.1643364,30.6956802,373,3,0.9247311827956988,29,0.0085324353610862,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0F41
ujMlzv@IBB9fjw.kqqsKoom5GOy5smx8,1477935916.0,1478108716.0,104.0659058,30.712577,9730,3,0.0399012751953928,2,0.0327444227578889,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,01E4
jlLmoj7MCD2eqz_fplgAhsx3zHB5sjE6,1477935942.0,1478108742.0,103.9983863,30.7180971,2600,3,0.1778290993071593,9,0.0101557690112923,wmHszo9MzDaimw.lypnFini1CCG7imG4,0528
slDlrk4OAHcpjJ4iyqezfvq6ABD_hdz9,1477935946.0,1478108746.0,104.087606,30.701761,2083,3,0.4101825168107589,1,0.0106579926136775,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,0D4C
olHfov@KBCcfoB4rBjsKtot_OGx0nnz0,1477935966.0,1478108766.0,104.0679069,30.7582301,1472,3,0.1496598639455782,17,0.0169423950390647,vmJqvv@DOBcmky3qwxgDuAk4DJB7nkB6,0007
qtLtlv8JBE-pqC.mpklNsto6GAv7mpw4,1477935968.0,1478108768.0,104.1046297,30.6701781,0,3,0.0,0,0.0,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,0CCF
pmJgrkaCFx9nfF5jAnoEqzu3zNG-smy-,1477935972.0,1478108772.0,104.0937422,30.67178,0,3,0.0,0,0.0,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,0C75
opKflw7OKI4riI1nClkHqzt8zMF5goz4,1477935973.0,1478108773.0,104.0719629,30.6844889,533,3,0.8383458646616542,22,0.0091572213519581,wgFltl9AOI1gjvclAppBpxu4KME7hlG-,05AA
smEiqw8zCA1jpI8mzssyonnaJLw0piI2,1477935977.0,1478108777.0,104.0922974,30.6035767,424,3,0.1981132075471698,8,0.0064530660275299,nlGqlx5MHI5omH6rzosKfsx0zFH5klw8,0F8C
